cik,ticker,title
1105705,TWX,"WARNER MEDIA, LLC"
1105533,ARGS,ARGOS THERAPEUTICS INC
1105533,ARGSQ,ARGOS THERAPEUTICS INC
1105519,RVSN,RADVISION LTD
1105411,VIGA,VIVA GAMING & RESORTS INC
1105360,SLRY,"SALARY. COM, INC."
1105184,NSPH,NANOSPHERE INC
1105018,NMX,NYMEX HOLDINGS INC
1104904,XHUAE,XINHUA CHINA LTD
1104816,PMTU,PHOENIX METALS USA II INC
1104734,MVTS,"MOVENTIS CAPITAL, INC."
1104734,MVTSE,"MOVENTIS CAPITAL, INC."
1104730,VYYO,VYYO INC
1104538,AKMN,"AskMeNow,Inc."
1104538,AKMNE,"AskMeNow,Inc."
1104440,KGILF,KIRKLAND LAKE GOLD INC
1104349,CPLA,CAPELLA EDUCATION CO
1104254,HGIIA,"LANSDOWNE SECURITY, INC."
1104252,DDIC,DDI CORP
1104252,DDICD,DDI CORP
1104161,IMMGE,IMPART MEDIA GROUP INC
1104042,AATI,ADVANCED ANALOGIC TECHNOLOGIES INC
1104038,LLTI,"VerifyMe, Inc."
1104038,LLTIE,"VerifyMe, Inc."
1104017,IMNY,I MANY INC
1103837,CRWN,CROWN MEDIA HOLDINGS INC
1103760,VFTR,"VISUAL FRONTIER, INC."
1103601,WGL,WGL HOLDINGS INC
1103546,FCRZ,FUTURE CARZ INC
1103406,FGRP,Avalon Capital Holdings Corp
1103390,RDEA,"Ardea Biosciences, Inc./DE"
1103384,ICRI,All Energy Corp
1103345,BCON,BEACON POWER CORP
1103310,ICCO,INTERCARE DX INC
1103310,ICCOE,INTERCARE DX INC
1103234,MFLO,MOLDFLOW CORP
1103184,ULCM,"ULTICOM, INC"
1103184,ULCMD,"ULTICOM, INC"
1103120,BEER,Tsingyuan Brewery Ltd.
1103090,COLH,REFLECT SCIENTIFIC INC
1103078,RZTI,RASER TECHNOLOGIES INC
1103078,RZTIQ,RASER TECHNOLOGIES INC
1103078,RZTQE,RASER TECHNOLOGIES INC
1103025,TRXI,TRX INC/GA
1103021,BDSIW,BIODELIVERY SCIENCES INTERNATIONAL INC
1102944,TXEO,SNRG CORP
1102833,MRKL,MARKLAND TECHNOLOGIES INC
1102833,MRKLE,MARKLAND TECHNOLOGIES INC
1102756,INZS,INVESTMENT TECHNOLOGY INC
1102741,STEC,"STEC, INC."
1102707,SWPOF,VITERRA INC /FI
1102706,KBXMF,KOBEX MINERALS INC.
1102542,SCOX,SCO GROUP INC
1102542,SCOXQ,SCO GROUP INC
1102541,ELNK,"EarthLink Holdings, LLC"
1102432,SBAT,"VIKING ENERGY GROUP, INC."
1102384,ASTTE,ASAT HOLDINGS LTD
1102384,ASTTY,ASAT HOLDINGS LTD
1102301,RHXI,"Rahaxi, Inc."
1102301,RHXIE,"Rahaxi, Inc."
1102287,PRWT,PREMIERWEST BANCORP
1102276,MLAR,MICRO LABORATORIES INC
1102276,MLARE,MICRO LABORATORIES INC
1102233,AUCX,AUCXIS CORP
1102119,SPBR,SPECTRUM BRANDS CORP
1102013,ADZR,ADZONE RESEARCH INC
1101934,EATC,EAGLETECH COMMUNICATIONS INC
1101873,STTSY,STATS CHIPPAC LTD.
1101851,CDSEQ,CREDIT STORE INC
1101723,USPI,UNITED SURGICAL PARTNERS INTERNATIONAL INC
1101688,TLCOD,Teleconnect Inc.
1101661,SNRN,SONORAN ENERGY INC
1101661,SNRNQ,SONORAN ENERGY INC
1101588,SHAR,Crednology Holding Corp
1101588,SHARE,Crednology Holding Corp
1101423,VNTI,"VANTONE INTERNATIONAL GROUP, INC."
1101204,LGCU,LUNA GOLD CORP
1101204,LGCUE,LUNA GOLD CORP
1101169,VIAS,VIASYSTEMS GROUP INC
1101137,KORH,"KORE HOLDINGS, INC"
1101137,KORHE,"KORE HOLDINGS, INC"
1101052,MYOG,MYOGEN INC
1101020,OFI,OVERHILL FARMS INC
1100983,PCBI,PEOPLES COMMUNITY BANCORP INC /MD/
1100969,ASIA,"ASIAINFO-LINKAGE, INC"
1100953,IFGEF,INFOGRAMES ENTERTAINMENT SA
1100917,ONVI,ONVIA INC
1100891,QNTI,Q NET TECHNOLOGIES INC
1100820,ECGA,"Encompass Group Affiliates, Inc"
1100820,ECGAE,"Encompass Group Affiliates, Inc"
1100748,KEPI,"CLEAN ENERGY & POWER, INC."
1100748,KEPID,"CLEAN ENERGY & POWER, INC."
1100747,TRGD,TARA GOLD RESOURCES CORP.
1100644,VLDIE,VALIDIAN CORP
1100397,ADXSW,"Advaxis, Inc."
1100389,PALM,PALM INC
1100364,IMEN,INNOFONE COM INC
1100364,IMENE,INNOFONE COM INC
1100360,FCON,FINANCIALCONTENT INC
1100270,KKD,KRISPY KREME DOUGHNUTS INC
1100202,LNCM,LENCO MOBILE INC.
1100124,BDAY,"CELEBRATE EXPRESS, INC."
1100091,AROX,"Alderox, Inc."
1100091,AROXE,"Alderox, Inc."
1100006,AVNUE,AVENUE GROUP INC
1100006,AVNU,AVENUE GROUP INC
1099980,TAMB,TAMALPAIS BANCORP
1099963,MDOR,Magnum dOr Resources Inc
1099963,MDORE,Magnum dOr Resources Inc
1099958,SBP,SANTANDER BANCORP
1099941,MVCB,"MVC CAPITAL, INC."
1099918,DVS,"Henry Bros. Electronics, Inc."
1099814,SVSNE,STEREO VISION ENTERTAINMENT INC
1099730,EPXR,EPIXTAR CORP
1099730,EPXRE,EPIXTAR CORP
1099609,AQMX,"AQUAMATRIX, INC"
1099609,AQMXE,"AQUAMATRIX, INC"
1099509,VCSYE,VERTICAL COMPUTER SYSTEMS INC
1099305,VCBI,VIRGINIA COMMERCE BANCORP INC
1099290,CETC,Hongli Clean Energy Technologies Corp.
1099219,MLG,METLIFE INC
1099219,MLU,METLIFE INC
1099150,RPMME,RPM TECHNOLOGIES INC
1099150,RPMM,RPM TECHNOLOGIES INC
1099132,MHTXE,MANHATTAN SCIENTIFICS INC
1099066,ASTRE,ASTRALIS LTD
1099066,ASTR,ASTRALIS LTD
1098813,CMFB,COMMERCEFIRST BANCORP INC
1098659,MCCC,MEDIACOM COMMUNICATIONS CORP
1098578,PFCE,PACIFIC FUEL CELL CORP
1098578,PFCEQ,PACIFIC FUEL CELL CORP
1098462,MTLKD,METALINK LTD
1098432,LUMMQ,LUMENON INNOVATIVE LIGHTWAVE TECHNOLOGY INC
1098343,TVOGE,TURNER VALLEY OIL & GAS INC
1098337,FMSB,FIRST MUTUAL BANCSHARES INC
1098315,GORX,"GeoPharma, Inc."
1098307,THCR,THC COMMUNICATIONS INC
1098301,TLEI,TOTAL LUXURY GROUP INC
1098301,TLEIE,TOTAL LUXURY GROUP INC
1098284,MTSR,METASOURCE GROUP INC
1098278,FSPS,PLATINA ENERGY GROUP INC.
1098277,WBSN,WEBSENSE INC
1098207,AWTI,AIR WATER INTERNATIONAL CORP
1098074,NNDS,NDS Group Ltd
1097900,SKYU,SKYFRAMES INC
1097805,UFBV,UNIVERSAL FOOD & BEVERAGE COMPNY
1097805,UFBVE,UNIVERSAL FOOD & BEVERAGE COMPNY
1097718,IWEB,"UnifiedOnline, Inc."
1097718,IWEBE,"UnifiedOnline, Inc."
1097631,FSBS,FIRST SOUTH BANCORP INC
1097516,DVINQ,DIVINE INC
1097452,VZRO,VIZARIO INC
1097339,SASN,INTERNATIONAL COSMETICS MARKETING CO
1097264,ALTH,ALLOS THERAPEUTICS INC
1097181,MLRI,MOLECULAR IMAGING CORP
1097181,MLRIQ,MOLECULAR IMAGING CORP
1097136,SENO,SENORX INC
1097081,FCEN,1ST CENTENNIAL BANCORP
1097081,FCENE,1ST CENTENNIAL BANCORP
1096958,OPTV,OPENTV CORP
1096936,MCCI,Marketing Concepts International
1096934,SYTEE,"ENTERPRISE DIVERSIFIED, INC."
1096857,DCMT,"DOCUMENT CAPTURE TECHNOLOGIES, INC."
1096841,CSEF,CASE FINANCIAL INC
1096841,CSEFE,CASE FINANCIAL INC
1096835,DVTS,DIVERSIFIED THERMAL SOLUTIONS INC
1096835,DVTSE,DIVERSIFIED THERMAL SOLUTIONS INC
1096791,BQI,Oilsands Quest Inc
1096791,BQI-R,Oilsands Quest Inc
1096791,OBQI,Oilsands Quest Inc
1096789,PJTGQ,PROJECT GROUP INC
1096788,KNOL,KNOLOGY INC
1096768,BHWK,"VIDABLE, INC."
1096752,EPCW,EDGEWELL PERSONAL CARE Co
1096738,EPOC,EPOCRATES INC
1096688,UAMAE,"NEW YORK TELECOM EXCHANGE, INC."
1096662,ETLT,ETERNAL TECHNOLOGIES GROUP INC
1096662,ETLTE,ETERNAL TECHNOLOGIES GROUP INC
1096654,OLCB,OHIO LEGACY CORP
1096653,APHGE,AP HENDERSON GROUP
1096560,SLPH,SULPHCO INC
1096560,SLPHQ,SULPHCO INC
1096560,SUF,SULPHCO INC
1096555,IVMM,"Myriad Interactive Media, Inc."
1096550,FCHL,"ENERGY QUEST, INC."
1096509,TNSIQ,"Trinsic, Inc."
1096494,PART,PARTS COM INC
1096481,ANPI,ANGIOTECH PHARMACEUTICALS INC
1096376,NSI,NUTRI SYSTEM INC /DE/
1096376,NTRI,NUTRI SYSTEM INC /DE/
1096343,MKV,MARKEL CORP
1096325,ISIL,INTERSIL CORP/DE
1096219,NEOF,NEOFORMA INC
1096208,ABZA,ABAZIAS INC
1096200,EN,ENEL SOCIETA PER AZIONI
1096199,GKNT,"Geeknet, Inc"
1096142,GTIV,GENTIVA HEALTH SERVICES INC
1096088,OVOE,ONE VOICE TECHNOLOGIES INC
1096088,OVOEE,ONE VOICE TECHNOLOGIES INC
1096085,CLXX,CELEXX CORP
1096061,NBGGY,NATIONAL BANK OF GREECE SA
1096050,GAMT,GLOBAL ENTERTAINMENT HOLDINGS/EQUITIES INC
1096050,GAMTE,GLOBAL ENTERTAINMENT HOLDINGS/EQUITIES INC
1095996,WLS,WILLIAM LYON HOMES
1095858,IVD,"ERBA Diagnostics, Inc."
1095847,RVINF,ROCKWELL DIAMONDS INC.
1095792,AVLD,AVALON DIGITAL MARKETING SYSTEMS INC
793160,IGNE,IGENE BIOTECHNOLOGY INC
1095751,SKYIE,"SKYE INTERNATIONAL, INC"
1095751,SKYIQ,"SKYE INTERNATIONAL, INC"
1095600,BCSI,BLUE COAT SYSTEMS INC
1095556,GBPM,GLOBAL PRECISION MEDICAL INC
1095480,NTRT,"NetRatings, LLC"
1095471,GLDU,DECORIZE INC
1095435,BNTNF,PORTAGE BIOTECH INC.
1095348,OIIMD,O2MICRO INTERNATIONAL LTD
1095330,SMMX,SYMYX TECHNOLOGIES INC
1095315,PFSWD,PFSWEB INC
1095291,WEB,"WEB.COM GROUP, INC."
1095277,INTX,INTERSECTIONS INC
1095274,FNSC,FIRST NATIONAL BANCSHARES INC /SC/
1095270,CHRT ,GLOBALFOUNDRIES SINGAPORE PTE. LTD.
1095270,CHRTD,GLOBALFOUNDRIES SINGAPORE PTE. LTD.
1095266,WSTMF,WORKSTREAM INC
1095266,WSTMD,WORKSTREAM INC
1095146,GPLAD,GAMEPLAN INC
1095130,IOTC,"IOTA COMMUNICATIONS, INC."
1095079,ARTDE,ARTISTDIRECT INC
1095075,SWGGF,SOUTHWESTERN RESOURCES CORP
1094961,MGRM,"Monogram Biosciences, Inc."
1094961,MGRMD,"Monogram Biosciences, Inc."
1094895,SOAP,SOAPSTONE NETWORKS INC.
1094831,BGCPV,"BGC Partners, Inc."
1094831,BGCA,"BGC Partners, Inc."
1094814,CRTN,"Cartesian, Inc."
1094808,VTRO,"Vertro, Inc."
1094808,MIVA,"Vertro, Inc."
1094788,IHTIE,"Integrative Health Technologies, Inc."
1094739,FNSRD,FINISAR CORP
1094365,ISTOE,INTERNETSTUDIOS COM INC
1094365,ISTO,INTERNETSTUDIOS COM INC
1094363,AMWW,AIMS WORLDWIDE INC
1094348,MATR,Mattersight Corp
1094348,ELOY,Mattersight Corp
1094320,JLIC,"JESUP & LAMONT, INC."
1094316,TTPA,TRINTECH GROUP PLC
1094238,HPOL,HARRIS INTERACTIVE INC
1094139,OPCO,OURPETS CO
1094093,PREX,PROGRESS ENERGY INC
1094089,UTOU,UNIVERSE2U INC
1094058,DIET,EDIETS COM INC
1094038,MRKR,"Marker Therapeutics, Inc."
1094036,CRYP,CRYPTOLOGIC LTD
1093993,EGVI,"Energy Vision International, Inc."
1093936,DEIWY,DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA SA/FI
1093936,DEIPY,DUKE ENERGY INTERNATIONAL GERACAO PARANAPANEMA SA/FI
1093903,CAAH,Ziyang Ceramics Corp
1093903,CAAHE,Ziyang Ceramics Corp
1093885,SNWL,SONICWALL INC
1093837,TZMT,"Telzuit Medical Technologies, Inc."
1093837,TZMTE,"Telzuit Medical Technologies, Inc."
1093691,PLUGD,PLUG POWER INC
1093682,IFCC,INFOCAST CORP /NV
1093649,IDIX,IDENIX PHARMACEUTICALS INC
1093632,ACENFM,ACER INC
1093509,CSRZ,CONSOLIDATED RESOURCES GROUP INC
1093491,BSPSF,BANCO ESPIRITO SANTO S A
1093434,AETH,"NexCen Brands, Inc."
1093273,MECA,MAGNA ENTERTAINMENT CORP
1093273,MECAQ,MAGNA ENTERTAINMENT CORP
1093207,CRDSQ,CROSSROADS SYSTEMS INC
1093207,CRDS,CROSSROADS SYSTEMS INC
1093159,EREX,E REX INC
1093029,MJMSY,M J MAILLIS SA /FI
1092914,APL,Targa Pipeline Partners LP
1092807,APNX,ALPINE AIR EXPRESS INC/DE
1092662,CEMID,"CHEMBIO DIAGNOSTICS, INC."
1092614,AGPSF,ALLGREEN PROPERTIES LTD /FI
1092605,EMRGD,EMERGE INTERACTIVE INC
1092605,EMRG,EMERGE INTERACTIVE INC
1092536,FSSTQ,FN ESTATE INC
1092492,AXST,AXESSTEL INC
1092458,TZIX,TRIZETTO GROUP INC
1092455,KTSY,"GLOBAL GENERAL TECHNOLOGIES, INC."
1092448,NUBL,"NUMOBILE, INC."
1092367,SCMR,SYCAMORE NETWORKS INC
1092367,SCMRD,SYCAMORE NETWORKS INC
1092283,ECTV,INVENDA CORP
1092105,DEQIE,"DIRECT EQUITY INTERNATIONAL, INC"
1092099,CVBG,CIVITAS BANKGROUP INC
1092083,NWMT,NewMarket Technology Inc
1092083,NMKTE,NewMarket Technology Inc
1092050,MIIS,MICROISLET INC
1092050,MIISE,MICROISLET INC
1092013,ACME,ACME COMMUNICATIONS INC
1092006,CHIC,"CHARLOTTE RUSSE HOLDING, INC."
1091983,FVRGE,FOREVERGREEN WORLDWIDE CORP
1091964,BLYO,BENTLEY COMMERCE CORP
1091938,BUDH,"EDENTIFY, INC."
1091862,CHMT,LANXESS Solutions US Inc.
1091862,CEMJQ,LANXESS Solutions US Inc.
1091756,IBSE,IBASIS INC
1091735,PACR,PACER INTERNATIONAL INC
1091631,GRFRF,GRUPO FERROVIAL SA /FI
1091599,ADST,ADSTAR INC
1091599,ADSTE,ADSTAR INC
1091596,NUOT,"Nuo Therapeutics, Inc."
1091539,SPGRE,SUPERIOR GALLERIES INC
1091539,SPGR,SUPERIOR GALLERIES INC
1091530,XMSR,XM SATELLITE RADIO HOLDINGS INC
1091491,HCFB,HCSB FINANCIAL CORP
1091326,VRALE,VG Life Sciences Inc.
1091326,VRAL,VG Life Sciences Inc.
1091325,CNYD,"CHINA YIDA HOLDING, CO."
1091312,SMBI,SYMBION INC/TN
1091171,NILE,BLUE NILE INC
1091164,JGBO,"Jiangbo Pharmaceuticals, Inc."
1091158,VSCN,"VISUAL SCIENCES, INC."
1090870,TFCY,21ST CENTURY TECHNOLOGIES INC
1090870,TFCYQ,21ST CENTURY TECHNOLOGIES INC
1090659,CYPO,CYPOST CORP
1090633,IIJI,INTERNET INITIATIVE JAPAN INC
1090514,AOBID,AMERICAN ORIENTAL BIOENGINEERING INC
1090514,AOB,AMERICAN ORIENTAL BIOENGINEERING INC
1090507,MDTL,MEDIS TECHNOLOGIES LTD
1090503,YBBL,YELLOWBUBBLE COM INC
1090461,GDIV,GLOBAL DIVERSIFIED INDUSTRIES INC
1090461,GDVIE,GLOBAL DIVERSIFIED INDUSTRIES INC
1090403,CHSI,"CATALYST HEALTH SOLUTIONS, INC."
1090071,FDRY,FOUNDRY NETWORKS LLC
1090069,CHRK,CHEROKEE INTERNATIONAL CORP
1090052,ORTE,ORETECH INC
1089982,SFTP,SAFE TRANSPORTATION SYSTEMS INC
1089979,NLAI,PARAGON FINANCIAL CORP
1089976,PTV,PACTIV LLC
1089819,CNL,Cleco Corporate Holdings LLC
1089638,NSTC,NESS TECHNOLOGIES INC
1089590,NDAC,NEW DRAGON ASIA CORP
1089590,NWD,NEW DRAGON ASIA CORP
1089561,MBSRF,MOBISTAR N V S A /FI
1089542,PDGI,PharmaNet Development Group Inc
1089531,KGKI,"KINGOLD JEWELRY, INC."
1089531,KGKID,"KINGOLD JEWELRY, INC."
1089525,SMVD,"uVuMobile, Inc"
1089499,CTHS,"CT Holdings, Inc."
1089496,AIIXY,AIXTRON SE
1089473,VTIV,INVENTIV HEALTH INC
1089463,TMIC,TREND MICRO INC
1089393,JRSE,JACOBSON RESONANCE ENTERPRISES INC
1089044,LAB,LABRANCHE & CO INC
1089029,CGNHD,CardioGenics Holdings Inc.
1088815,MIXB,MILINX BUSINESS GROUP INC
1088787,CDII,"CD INTERNATIONAL ENTERPRISES, INC."
1088754,AUALF,AUSTRIAN AIRLINES /FI
1088653,AGIL,AGILE SOFTWARE CORP
1088537,SAHN,REALITY WIRELESS NETWORKS INC
1088436,MYRL,MILITARY RESALE GROUP INC
1088413,GLGIE,"GREYSTONE LOGISTICS, INC."
1088399,PSED,POSEIDIS INC
1088399,PSEDE,POSEIDIS INC
1088312,UCHC,UNI CORE HOLDINGS CORP
1088211,INVAD,Inova Technology Inc.
1088166,PGH,PENGROWTH ENERGY Corp
1088144,ROME,ROME BANCORP INC
1088120,TMSG,ISECURETRAC CORP
1088033,QSFT,QUEST SOFTWARE INC
1088022,IPIXQ,IPIX CORP
1087934,SAAS,"inContact, Inc."
1087831,PROEQ,PRO AFTER INC
1087790,ATBC,ATLANTIC BANCGROUP INC
1087711,SXA,Santander UK plc
1087477,FMTI,FMI HOLDINGS LTD.
1087477,FMTID,FMI HOLDINGS LTD.
1087455,CTOT,CORNERSTONE BANCORP/SC
1087432,ITMN,INTERMUNE INC
1087277,APTM,APTIMUS INC
1087243,ACRUQ,ACCRUE SOFTWARE INC
1087216,ALHC,Access Plans Inc
1086909,BSFT,"BROADSOFT, INC."
1086745,DCAR,"DropCar, Inc."
1086740,DDDC,DELTATHREE INC
1000278,PHLI,PACIFICHEALTH LABORATORIES INC
1086519,BWDI,"Blue Wireless & Data, Inc."
1086519,BWDIE,"Blue Wireless & Data, Inc."
1086519,BWDT,"Blue Wireless & Data, Inc."
1086473,BNYND,BANYAN CORP /OR/
1086472,NTOP,NET2PHONE INC
1086467,DSCM,DRUGSTORE COM INC
1086411,LSSI,JOHN D. OIL & GAS CO
1086319,GSXN,GASCO ENERGY INC
1086218,ICGM,INTERCHANGE MEDICAL INC
1086195,ARTG,ART TECHNOLOGY GROUP INC
1086142,DYP,"DUOYUAN PRINTING, INC."
1086139,MDTV,MDU COMMUNICATIONS INTERNATIONAL INC
1085921,MMTIE,MICROMEM TECHNOLOGIES INC
1085866,DSLN,DSL NET INC
1085819,MBTT,MB TECH INC
1085819,MBTTE,MB TECH INC
1085776,LBTE,LIBERATE TECHNOLOGIES
1085770,MOVE,MOVE INC
1085763,WVCM,WAVECOM SA
1085734,BLOKB,BLOCKBUSTER INC
1085734,BLOKA,BLOCKBUSTER INC
1085707,NXTP,NEXTEL PARTNERS INC
1085706,METR,"METRO BANCORP, INC."
1085661,TVLS,"Travelstar, Inc."
1085661,TVLSE,"Travelstar, Inc."
1085653,ECLG,ECOLLEGE COM
1085636,CENF,CENTRAL FREIGHT LINES INC
1085621,ACTA,Actua Corp
1085482,TWB,"TWEEN BRANDS, INC."
1085392,PSD,PUGET ENERGY INC /WA
1085359,BPO,Brookfield Office Properties Inc
1085280,TIBX,TIBCO SOFTWARE INC
1085254,EXCB,"HII Technologies, Inc."
1085203,RKTIE,Rocketinfo Inc.
1085203,RKTI,Rocketinfo Inc.
1085129,ZLUS,"ZEALOUS, INC."
1085129,ZLUSE,"ZEALOUS, INC."
1085115,BCHS,"NorMexSteel, Inc."
1085104,AWSHE,"American Wenshen Steel Group, Inc."
1085104,AWSH,"American Wenshen Steel Group, Inc."
1085082,EPHO,EPHONE TELECOM INC
1085069,ARSCD,American Security Resources Corp.
1084983,GREM,GREM USA
1084983,GREME,GREM USA
1084966,ABVV,ABVIVA INC
1084899,FRXP,"GREENWORLD DEVELOPMENT, INC."
1084887,WHCI,W HOLDING CO INC
1084876,RAE,RAE SYSTEMS INC
1084828,TEGRE,"TERRA ENERGY & RESOURCE TECHNOLOGIES, INC."
1084827,NTIQ,NETIQ CORP
1084817,MKTG,RESPONSYS INC
1084755,ARBA,ARIBA INC
1084752,EONCD,"Inventergy Global, Inc."
1084727,NXTY,NEXITY FINANCIAL CORP
1084717,PCBK,PACIFIC CONTINENTAL CORP
1084662,MYDO,MAYDAO Corp
1084597,XPWR,XZERES Corp.
1084597,XWND,XZERES Corp.
1084577,CTCH,CYREN Ltd.
1084577,CTCHD,CYREN Ltd.
1084557,TKER,TASKER PRODUCTS CORP
1084551,SMBS,STEALTH MEDIALABS INC
1084421,ICCI,INSIGHT COMMUNICATIONS CO INC
1084382,EUPI,EUPA INTERNATIONAL CORP /NV/
1084242,YCC,YANKEE CANDLE CO INC
1084230,PAS,PEPSIAMERICAS INC/IL/
1084226,PHGG,Searchlight Minerals Corp.
1084133,PCIV,"Real Brands, Inc."
1084122,AGCI,ANGELCITI ENTERTAINMENT INC /FL/
1084122,AGCIE,ANGELCITI ENTERTAINMENT INC /FL/
1084103,WOLVQ,NETWOLVES CORP
1084000,BIPHE,BIOPHAN TECHNOLOGIES INC
1083931,MJXX,MAJESTIC COMPANIES LTD
1083866,EDNE,EDEN ENERGY CORP
1083866,EDNED,EDEN ENERGY CORP
1083848,CCRE,CAN CAL RESOURCES LTD
1083742,ITRP,"INTREPID TECHNOLOGY & RESOURCES, INC."
1083742,ITRPE,"INTREPID TECHNOLOGY & RESOURCES, INC."
1083712,MECK,Mecklermedia Corp
1083689,SOCB,SOUTHCOAST FINANCIAL CORP
1103017,DPAT,DENTAL PATIENT CARE AMERICA INC
1083638,ECSI,"ECASH, INC"
1083638,AVSTE,"ECASH, INC"
1083638,ECSIE,"ECASH, INC"
1083490,SRREE,SUNRISE REAL ESTATE GROUP INC
1083449,RTEK,RUBBER TECHNOLOGY INTERNATIONAL INC /NV
1083446,AMEHE,"Apollo Medical Holdings, Inc."
1083422,JPTR,JUPITER ENTERPRISES INC
1083422,JPTRE,JUPITER ENTERPRISES INC
1083321,KDSM,KLONDIKE STAR MINERAL CORP
1083321,KDSME,KLONDIKE STAR MINERAL CORP
820789,EWKS,EARTHWORKS ENTERTAINMENT INC
1083273,DLGIE,DATALOGIC INTERNATIONAL INC
1083243,ZPCM,NZCH Corp
1083146,TGDR,BIMS RENEWABLE ENERGY INC
1083132,IMMC,IMMUNICON CORP
1083132,IMMCQ,IMMUNICON CORP
1083036,EGMIE,ELECTRONIC GAME CARD INC
1083036,EGMI,ELECTRONIC GAME CARD INC
1083011,MIVI,MIV THERAPEUTICS INC
1083011,MIVIE,MIV THERAPEUTICS INC
1083004,AMCG,AMERICAN GROUP INC/FL
1082822,PMEI,"BIOGERON, INC."
1082754,TMH,TEAM HEALTH HOLDINGS INC.
1082737,BPILE,BP INTERNATIONAL INC
1082737,BPIL,BP INTERNATIONAL INC
1082736,FSWC,FREESOFTWARECLUB COM
1082735,GAFC,GREATER ATLANTIC FINANCIAL CORP
1082576,HIVV,Grupo International Inc
1082564,FCFL,FIRST COMMUNITY BANK CORP OF AMERICA
1082530,TELA,TECHLABS INC
1082530,TELAE,TECHLABS INC
1082526,SQI,SCIQUEST INC
1082510,UIL,UIL HOLDINGS CORP
1082484,TFIN,TEAM FINANCIAL INC /KS
1082431,PVRE,"Pavilion Energy Resources, Inc."
1082423,RUBO,RUBIOS RESTAURANTS INC
1082368,BOFLQ,BANK OF FLORIDA CORP
1082285,MSVS,MICRON ENVIRO SYSTEMS INC
1082285,MSVSE,MICRON ENVIRO SYSTEMS INC
1082198,TSCI,"Pernix Group, Inc."
1082186,NUTCF,NUTRECO HOLDING N V /FI
1082121,MNEI,"EXTENSIONS, INC."
1082114,LINTA,LIBERTY MEDIA LLC
1082114,LINTB,LIBERTY MEDIA LLC
1082064,BWEB,BACKWEB TECHNOLOGIES LTD
1082064,BWEBF,BACKWEB TECHNOLOGIES LTD
1082027,NEIKE,NORTHSTAR ELECTRONICS INC
1081944,CSXB,"CHINA ORGANIC FERTILIZER, INC."
1081944,CSXBE,"CHINA ORGANIC FERTILIZER, INC."
1081919,GTCC,GTC TELECOM CORP
1081919,GTCCE,GTC TELECOM CORP
1081860,AKPB,ALASKA PACIFIC BANCSHARES INC
1081860,AKPBE,ALASKA PACIFIC BANCSHARES INC
1081751,APBI,AMERICANA PUBLISHING INC
1081748,CBBSQ,MUNICIPAL PAYMENTS SYSTEMS INC
1081665,NASC,NETWORK ACCESS SOLUTIONS CORP
1081376,BLPT,BLUEPOINT LINUX SOFTWARE CORP
1081376,BLPTE,BLUEPOINT LINUX SOFTWARE CORP
1081372,AITXE,AIRTRAX INC
1081369,MTBR,"Metabolic Research, Inc."
1081369,MTBRE,"Metabolic Research, Inc."
1081290,RBAK,REDBACK NETWORKS INC
1081275,PEDI,BIDVILLE INC
1081242,VLEN,VALOR ENERGY CORP
1081227,EGXF,EGX FUNDS TRANSFER INC
1081206,CTFO,China TransInfo Technology Corp.
1081154,CLIC,CALICO COMMERCE INC/
1081078,ATNY,API Technologies Corp.
1081047,SHIR,SHANNON INTERNATIONAL INC
1081047,SHIRE,SHANNON INTERNATIONAL INC
1081004,WFHCQ,WOMEN FIRST HEALTHCARE INC
1080973,MHUI,CENTREX INC
1080965,AEMMF,AEM S P A /FI
1080924,PTSN,PTS INC/NV/
1080747,GWAY,GREENWAY MEDICAL TECHNOLOGIES INC
1080667,DITC,DITECH NETWORKS INC
1080531,PYST,PAYSTAR CORP
1080434,ABDNF,ABERDEEN ASSET MANAGEMENT PLC/UK
1080399,RYPEE,ROYALITE PETROLEUM CO INC.
1080398,TEWI,"Titan Energy Worldwide, Inc."
1080360,CVVT,"CHINA VALVES TECHNOLOGY, INC"
1080360,AJKM,"CHINA VALVES TECHNOLOGY, INC"
1080360,AJKME,"CHINA VALVES TECHNOLOGY, INC"
1080359,ALOY,ALLOY INC
1080359,ALOYD,ALLOY INC
1080224,EDGR,EDGAR ONLINE INC
1080131,INET,"INTERNET BRANDS, INC."
1080129,EVON,EVOLVE ONCOLOGY INC
1080099,INFA,INFORMATICA LLC
1080034,CNVR,"CONVERSANT, INC."
1080033,DPPI,DIPPY FOODS INC
1080008,NWTB,NEWTECH BRAKE CORP
1080008,NWTBE,NEWTECH BRAKE CORP
1080001,NTHR,NEWTECH RESOURCES LTD
1080001,NTHRE,NEWTECH RESOURCES LTD
1079893,IBZT,IBIZ TECHNOLOGY CORP
1079797,NCEQE,New Century Energy Corp.
1079797,NCEY,New Century Energy Corp.
1079786,MMCO,George Foreman Enterprises Inc
1079577,SFG,STANCORP FINANCIAL GROUP INC
1079574,ICBO,ROYAL INVEST INTERNATIONAL CORP.
1079385,CBN,CORNERSTONE BANCORP INC
1079297,DPRI,"Progreen US, Inc."
1079287,VTPK,SNAP2 CORP
1079250,GTEIQ,GREENTECH USA INC
1079171,ADBYF,NORTHCORE TECHNOLOGIES INC.
1079028,VARI,VARIAN INC
